L-TIM28P,1.53E+00,1.14E-02,2.45E-01,5.55E-02,1.78E+00,1.79E+02
LAH51,3.11E+00,-1.45E-02,2.65E-02,9.19E-04,-3.40E-05,3.33E-06
LAH52,3.15E+00,-1.56E-02,2.87E-02,8.09E-04,-1.02E-05,2.96E-06
LAH53,3.17E+00,-1.49E-02,2.95E-02,9.84E-04,-2.30E-05,3.80E-06
LAH54,3.21E+00,-1.54E-02,2.84E-02,7.92E-04,-1.70E-05,2.62E-06
LAH55,3.28E+00,-1.53E-02,3.04E-02,8.87E-04,-1.72E-05,2.71E-06
LAH58,3.44E+00,-1.42E-02,3.47E-02,1.03E-03,-1.64E-05,2.87E-06
LAH59,3.22E+00,-1.43E-02,2.72E-02,7.90E-04,-2.39E-05,2.00E-06
LAH60,3.26E+00,-1.54E-02,3.32E-02,1.41E-03,-5.53E-05,7.14E-06
LAH63,3.16E+00,-1.47E-02,3.03E-02,1.05E-03,-2.50E-05,4.43E-06
LAH64,3.12E+00,-1.52E-02,2.58E-02,5.51E-04,6.07E-06,4.89E-07
LAH65,3.18E+00,-1.54E-02,2.67E-02,7.08E-04,-1.55E-05,1.95E-06
LAH66,3.07E+00,-1.50E-02,2.39E-02,5.57E-04,-1.01E-05,1.19E-06
LAH67,3.14E+00,-1.55E-02,2.66E-02,7.78E-04,-1.95E-05,2.47E-06
LAH71,3.30E+00,-1.39E-02,3.76E-02,2.11E-03,-1.18E-04,1.48E-05
LAH75,3.40E+00,-1.58E-02,3.68E-02,1.76E-03,-8.40E-05,1.05E-05
LAH78,2.08E+00,1.12E-02,3.99E-01,5.22E-02,2.22E+00,1.42E+02
LAH80,2.07E+00,1.22E-02,3.49E-01,5.56E-02,1.92E+00,1.25E+02
LAL7,2.68E+00,-1.23E-02,1.56E-02,4.74E-04,-2.79E-05,1.54E-06
LAL8,2.88E+00,-1.46E-02,1.91E-02,6.13E-04,-3.54E-05,2.16E-06
LAL9,2.81E+00,-1.33E-02,1.94E-02,1.39E-04,2.60E-05,-9.36E-07
LAL10,2.90E+00,-1.22E-02,2.11E-02,6.31E-04,-2.89E-05,2.17E-06
LAL11,2.70E+00,-1.17E-02,1.59E-02,6.13E-04,-4.67E-05,2.65E-06
LAL12,2.76E+00,-8.78E-03,2.12E-02,-4.73E-04,9.69E-05,-4.06E-06
LAL13,2.81E+00,-1.36E-02,1.87E-02,5.64E-04,-2.85E-05,1.82E-06
LAL14,2.83E+00,-1.46E-02,1.85E-02,3.75E-04,-7.13E-06,6.78E-07
LAL18,2.93E+00,-1.52E-02,1.97E-02,5.23E-04,-1.99E-05,1.18E-06
LAL52,2.74E+00,-1.27E-02,1.63E-02,6.14E-04,-4.82E-05,2.89E-06
LAL54,2.68E+00,-1.11E-02,1.64E-02,4.73E-04,-2.45E-05,1.70E-06
LAL56,2.76E+00,-1.07E-02,1.86E-02,7.61E-04,-5.36E-05,3.78E-06
LAL58,1.53E+00,8.01E-03,2.74E-01,3.02E-02,1.21E+00,1.19E+02
LAL59,2.95E+00,-1.48E-02,2.08E-02,7.11E-04,-4.18E-05,2.59E-06
LAL60,2.92E+00,-1.53E-02,2.01E-02,4.97E-04,-1.53E-05,1.08E-06
LAL61,2.97E+00,-1.51E-02,2.15E-02,3.86E-04,4.13E-06,1.09E-07
LAM2,2.97E+00,-1.13E-02,2.48E-02,6.78E-04,-1.03E-05,2.20E-06
LAM3,2.88E+00,-1.06E-02,2.23E-02,5.58E-04,-1.15E-05,1.85E-06
LAM7,1.73E+00,1.11E-02,2.31E-01,5.15E-02,1.52E+00,1.63E+02
LAM51,2.83E+00,-1.25E-02,1.93E-02,1.14E-03,-8.84E-05,5.82E-06
LAM52,2.89E+00,-1.13E-02,2.31E-02,1.00E-03,-5.63E-05,5.25E-06
LAM54,3.02E+00,-1.58E-02,2.27E-02,9.35E-04,-5.63E-05,4.08E-06
LAM55,3.02E+00,-1.23E-02,2.74E-02,1.10E-03,-5.07E-05,6.46E-06
LAM58,1.70E+00,1.02E-02,1.78E-01,4.58E-02,1.43E+00,1.54E+02
